,uid,forward_level,comment_level,like_level
215809,fc5ccb98d2dc8b8aed20b9517debbc39,1.0,1.0,1.0
216159,fb0971d7bc981be9878e44f185b4ff70,2.0,3.0,5.0
216377,4a8380b5c8af1f7ff679aa7279976895,1.0,2.0,2.0
216801,7a8b209e998256a0a96576e83e69e53d,1.0,1.0,1.0
216879,feb03c67efdeedb21d9399bc575e57a4,1.0,1.0,1.0
217054,2615bca351fecef0c5b04420d320ef83,1.0,1.0,1.0
217064,aaf230f0fbd7b0ef2fad6802aba3f729,1.0,2.0,1.0
217188,db0a0fdb348ee4142980200e92b65a97,1.0,1.0,1.0
217190,3ab70298625f897c51d630c655099b51,1.0,1.0,1.0
217857,c60533fdb5278412b14379f693f77dd5,1.0,1.0,3.0
225658,2095942034ef7cd11d23be70ceb803ab,1.0,1.0,1.0
225666,69e2724f62e4c9929cde14f763c5172f,1.0,1.0,1.0
225679,5e06770774fea48244d05a2b7170d788,1.0,1.0,1.0
225695,6e86d9c2032123d8c881bf7a579836d9,1.0,1.0,1.0
226231,669e09129bed9bde9522273fc49a8c26,1.0,1.0,1.0
226284,7564bab83ea84e4c0985b023aac58c7d,1.0,1.0,1.0
229966,605d1283d10b1f9051a8106cf8b557da,1.0,1.0,1.0
230118,66b1f3894b53d39c57d6b2e83b0c9485,1.0,1.0,1.0
230297,5872b35d3d155560cca1f3f44cbdee88,3.0,2.0,1.0
230316,acf3f1ff32df8a1bb9922e17dee793c1,1.0,1.0,1.0
230318,286d949c029fb90211146e43f69a88b6,1.0,1.0,1.0
230319,2a702e7f358166f96c4c9dc2b0bf73a4,1.0,1.0,1.0
230329,b063893970c7f8f093d8064fe175710b,1.0,1.0,1.0
230358,bc546c983a8b0abd77c2f0834aeed24c,2.0,2.0,1.0
230379,b034648df72dd3efac6f7c3b02d45822,1.0,1.0,1.0
230390,82224f99b79deb8c18b4138ebb6e1650,1.0,1.0,1.0
230416,a04563857ea65a466051d3d475edd463,1.0,1.0,1.0
230510,aa14863163863adfad207b84c8163a22,1.0,1.0,1.0
230622,81bac33dd44c1e6a39c1559288b2faed,1.0,1.0,1.0
230684,93846dfeff1ea4afaa827d61d6917c6d,3.0,4.0,1.0
230900,1b6c5f31bbf4b2d3c6e3c07545cf00cc,1.0,1.0,1.0
231065,ce6d335591a2ad0d25daabb84ccec7fe,1.0,2.0,1.0
231250,731df6bc96df275923b455a8e2927da7,4.0,3.0,4.0
232552,6a7b533aaa1ab95b5d607731c03b5443,1.0,1.0,1.0
232562,764dfce6f7aa24911e7f5cd6a096a029,1.0,1.0,1.0
232747,caeba1ed07e7e7ade525124b1fb1bb68,1.0,1.0,1.0
232768,17ff38d8a5cef8ff3983c961c354a8f3,1.0,1.0,1.0
232956,62942e3a72a7740c6d46b61446ab7b77,2.0,2.0,2.0
233127,f0f8d0535a9aa24cd2cc284f992e8d17,3.0,2.0,4.0
233412,1c76bc925c79648ab2aa6f057cdbbdce,1.0,1.0,1.0
233463,455d9af6ac2ba0de217e968dfa79c8bc,1.0,1.0,1.0
233489,517f6d50f07fd858ec6541547b54fb71,1.0,1.0,1.0
233524,943edf19549af15b29eaec31053eb102,1.0,1.0,1.0
235261,8846c9bed09b6402880409f49db0b448,1.0,1.0,1.0
238356,4e9a6a16d6783043aa749bb488cdc1ad,1.0,1.0,1.0
238373,6eea53203217dcd0373775a33dbc7348,2.0,2.0,3.0
238488,b394eeaaedb4fbae7a4b3105e348249e,1.0,1.0,1.0
238497,a288c1bbca3f3d824af70e394235ed54,1.0,2.0,1.0
238503,ef248833e04b97075019dd1c105fae59,1.0,1.0,1.0
239038,4ae409a7b0f384861a89019de673962c,2.0,3.0,4.0
239264,322d815e7871e31dc98b78223aa47174,1.0,2.0,1.0
239789,752d2ef1064ceb23225b9e014480de16,1.0,1.0,1.0
239853,ce33345d252e6b1b6e9ee703f6a27b38,1.0,1.0,2.0
240999,bf8031661d10901113866bf89f492b40,1.0,1.0,1.0
241271,d2bf6382e3166c8cd9f6a2b072888b4a,1.0,1.0,1.0
241358,7970763197b76bb890191a6baad806a7,1.0,1.0,1.0
241371,d6d67e3d88a31f87a950fc9a3235d579,1.0,1.0,1.0
241509,6394fd55215f4c9785e81d0300f915eb,1.0,1.0,1.0
241520,2d9a73c4648d6048b7e86867dda06590,1.0,1.0,1.0
241536,a70ecd4763d5d63a94fd223e48edecef,1.0,2.0,2.0
241617,aeec639dadfef908e2dc206b99362920,1.0,1.0,1.0
241928,1ab058f070d71a366843104209afece1,2.0,2.0,2.0
243089,d9d416853cb69660a7561eed35a8eec4,1.0,1.0,1.0
243129,9805acc21918d297574a4a66b81b0db4,3.0,3.0,3.0
244276,b76ee4552ab621982bea11d221bcf58f,1.0,1.0,1.0
244456,b161917f0e8b20271104b48b53cee410,1.0,1.0,1.0
244468,a9bd6ac0e8d497e2718633187a0833ad,1.0,1.0,1.0
244474,531dcb71b18ebd20d464a868b66480a6,1.0,1.0,1.0
245001,1f2444e45362a98a8d436ee07696daee,1.0,1.0,1.0
245019,ca8b5373431d9c023d1e0dad8535180c,1.0,1.0,1.0
245094,fd644bbf9616722fb086e54bd2e7a500,3.0,3.0,3.0
245149,ecdac6838a95682ff87cd51ea0afcda1,1.0,1.0,2.0
245383,47893bc100a4d8b1a9e1195ea09a1856,1.0,1.0,1.0
245584,d70b382d022de63ef709c67db5650ddc,1.0,1.0,1.0
245599,552848f5803835cab9190cee605de888,1.0,1.0,1.0
245714,3fe498c0a00051fe7b25f06d777b3938,1.0,1.0,1.0
245716,e5d488a595425d0ca5037bbb1743bd49,1.0,1.0,1.0
245850,53891a0f106413f34b5eef7ded142d18,1.0,1.0,1.0
246714,eea84c3720716f8fbea0fa39bbb2d87a,1.0,1.0,1.0
246991,ae66a2935abcd3b40c1fb4629be2a92d,1.0,1.0,1.0
247019,586930930976b54bb961ed2af4e92665,1.0,1.0,1.0
247080,c9d8b2b6b74bfec4eba4653412305f4a,1.0,1.0,1.0
247135,a3c5496b3c10b9bffff71cfddf20079f,1.0,1.0,1.0
247137,3ed0e74526137ed88bf389102fb0f7fd,3.0,3.0,2.0
247389,f3011fd34307c6557f5755cde0607059,1.0,1.0,1.0
247995,535e757f322ae1a191ed8553f5626dd8,3.0,3.0,4.0
249867,6f445747d5fdf5616ddc88f0e9cce1d9,1.0,1.0,1.0
251407,d3fa9830dc81e928d29d7d2a8d2644a7,1.0,1.0,1.0
251554,c0b3e77d24a7cac72444aeb62fb1c589,1.0,1.0,1.0
251561,43c4e1c1e7695fcab49998f74194b6dc,1.0,2.0,1.0
251802,2a50493a31d48703f8fbeb01267d6f64,1.0,1.0,1.0
251981,f1971f9fa32cf229220750f93f840027,1.0,2.0,2.0
252212,f0cab62fb697dd41b15ad85d254348e6,1.0,1.0,1.0
252239,ff068a2d5f1c633b3f4fc74445e860ff,1.0,1.0,1.0
252268,911b5709befb852ea33b23f601f25dbd,1.0,1.0,1.0
252302,ede927d81b871bc7735721328ed52f88,3.0,3.0,4.0
254556,21150f89f43236654e461ebf14fc1c89,1.0,1.0,1.0
255201,798878d14d78c163afb7d5015e21e5ec,1.0,2.0,1.0
255327,c08de051444a44441d6ab6cee1c13783,1.0,2.0,3.0
255409,d645f59627f8ba0e13af5ee677c91078,1.0,1.0,1.0
255508,b7db1a869fa4f414784d70f2a91d4fc9,2.0,1.0,3.0
256165,74872e93ffd0277d97c69bcebbb7ce33,1.0,1.0,1.0
256205,a966c310b368e44b46e0b5d7551c1c4a,1.0,2.0,2.0
256280,ea2a2ae83d5aa83a30e0b9e11fc3df74,1.0,1.0,1.0
256297,2220c76c048647fa4f201579aac16c15,1.0,1.0,1.0
256317,f6b001bbe13dfa18967a1315479a9df5,1.0,1.0,1.0
256647,f9833eb8ca2d4602b7d2c973a8114e04,1.0,1.0,1.0
256657,5d2bbf2199a7b411c20056ed7655c291,1.0,2.0,1.0
256713,1866a8f0093acf0fe8c33e27f6583010,2.0,3.0,1.0
256796,e8756ffd5a7aad3f7faacc994cf6932f,1.0,1.0,1.0
256821,e265a011a95a78970e3490d08a4f8eb2,1.0,1.0,1.0
257053,dee8e84d36e76903521859b313e3981f,1.0,1.0,1.0
257267,fca5f8fe5246c0769535ed05b1c4602d,1.0,1.0,1.0
257281,61657fb061ddb46f3824b18e8379167c,1.0,1.0,1.0
257379,e86403555cd8e5b8c48c9a76dbee4ae0,1.0,1.0,1.0
257416,d4dd3a44fd7191d8a1ccb34283d3a1d0,1.0,1.0,1.0
257743,08544f66a251b3eb773ddc4e3cb2e247,1.0,1.0,1.0
257760,a8d8a26f909def20c3381ed0915c86fe,1.0,2.0,1.0
257787,f79e542c760c1a5edad65dd10ac49122,1.0,1.0,1.0
257813,de6a353760f40f6c806c6059dc39cdf5,1.0,1.0,1.0
257919,432fc3267e9a55c40929eb877a5a0607,4.0,3.0,4.0
259162,4f0f7eb801d9ddc7091bc092dddd5c01,1.0,1.0,1.0
259255,69beba48aac7d55ffc0849313963857a,4.0,3.0,3.0
260543,b1de85c455b9a42fb1bdf8e44792a50e,1.0,1.0,2.0
261216,f73569acc406c4e72c24642a2a25a67f,1.0,2.0,2.0
261614,273fbc6ee07047b0346e628e5e248f0e,1.0,1.0,1.0
261675,194a8aa5ecbc6bf9ee51c60fdbfa9182,1.0,1.0,1.0
261718,23a0b5c5cb6514ce018b97cefb720d7a,1.0,1.0,1.0
261772,50749541b644873e96b5efa82c0efdce,1.0,1.0,1.0
261829,fd6a85f2f7ea64dcd9d99f5660461d92,1.0,1.0,1.0
261971,e6018e01b6ecb14669c948eba0de1d68,1.0,1.0,1.0
261973,b958d3ad26f05ade22bc085a7e4cba2e,1.0,1.0,1.0
262392,c5e0d14d82571d3b2c04f31c5b4e1dec,1.0,1.0,1.0
262398,ca701393620061d00c45dadaa1c2f923,1.0,1.0,1.0
262403,a6b096f95f208704b4b1cc24952c49fc,1.0,1.0,1.0
262450,267b36fd0193c50731339d8ac3d97f38,1.0,1.0,1.0
262472,d6ff72bcd4237d74994e373ef15b3282,1.0,1.0,1.0
262667,3164789bbf040d91a70be7f4cae49d35,1.0,1.0,1.0
262700,e45bd0379c28f21674a583ce0230f245,2.0,3.0,3.0
263132,21fdfa576c618910a047395f643c5d16,1.0,1.0,1.0
263144,08be98f55ce8d4fe7de165c301dd1bb9,1.0,1.0,1.0
263184,ad0c1972149b5a528e1c008dfb0e0183,1.0,1.0,1.0
263205,759c53456d07238ec91794d2d4b58fbc,1.0,3.0,2.0
263250,b0914a2a6038bbe875c487ca07416f97,1.0,1.0,1.0
263517,98f854375cc7c5829fa3397054c2c1a0,1.0,1.0,1.0
263637,3212747cdd1e80afdc53e93cbaa65cc1,1.0,2.0,2.0
263640,285c1b6198edd14c7631128c979d332c,3.0,4.0,4.0
264106,f7d6d28111114f7979bbd7e249880815,1.0,2.0,1.0
264187,436641b9b0aeec324d3e391cbdf7f1b1,1.0,2.0,1.0
264287,91769a4cb8a5b3272b016d2e1bce2008,4.0,3.0,4.0
264506,e4c7b82587b141e73c73aabae98f9275,1.0,1.0,1.0
264613,aa7ef120275398fb743bcac65ce0ace3,2.0,2.0,1.0
264691,06e8d0947bb9dacd5b5dbaa312937ae6,1.0,1.0,1.0
264697,39d096f017c1cb7885b657e3cffa6f57,1.0,1.0,1.0
264751,a2ef55a6985d5b2e20844f589637dbd3,1.0,1.0,1.0
265127,edb8927e8b664091da446ca78c183962,1.0,1.0,1.0
265165,e13ec688749b94e8ed7c570b93740df3,1.0,1.0,1.0
265301,21ff45bd454edc9e46ba4f5e4c9217e7,1.0,1.0,1.0
265544,2d4f464f1a99b311dbc02a3df6302fbb,1.0,1.0,1.0
265557,fe3a8c8c2816cb308ebad7f8b1aed3de,1.0,2.0,1.0
265607,c3be065c333c08963d14f39f3e5bbb22,1.0,1.0,1.0
265650,4c601c504959a345e3c68953924400cb,1.0,1.0,1.0
265660,93f7bb335b026dc4b2542b9f2289a89d,1.0,1.0,1.0
265701,417d230e03ec0f4d2a5d72891c5e1c25,1.0,1.0,1.0
265721,4701e47860e9caa3a69784e7dc59ac62,1.0,1.0,1.0
265792,2288565a7a53f012a5046fcffa791677,1.0,1.0,1.0
265840,926220ab7c3fa2294dcfa37069268653,1.0,1.0,1.0
265924,2f850220adb6d82cd02b36b518e8dd1e,2.0,2.0,2.0
267201,9c7cc0851a8f3ad07e8b8e52d0eaeda4,1.0,1.0,1.0
267689,ec1ecb039f50e99c1174a5dfcae836c3,1.0,2.0,2.0
267745,fb9b1f20e2c4dccd66d190f31cde4bad,1.0,2.0,1.0
268102,470da429f0a6fd491edb942cdce9f857,1.0,1.0,1.0
268384,d4514b8f2016d7b06b3630a39273908d,1.0,2.0,2.0
268668,a67279e7dae7ca24b2b3b596bda18d41,1.0,1.0,1.0
268771,c79a7865132426537014192dd905a55f,1.0,1.0,1.0
268988,cfc0b3562816e1204ef2343d2b785e34,1.0,2.0,2.0
269961,ec55212691ba750b91fd2a219dc4f80a,1.0,2.0,1.0
270167,ed25e0907279455670947de173d1b449,1.0,3.0,3.0
270187,b21379276b2f18f982309a72af6dda0e,1.0,1.0,1.0
270224,0f2b1232374af0ecd87fa151c7281c4a,1.0,1.0,1.0
270244,d0e68bd1067b546bfe8edfb0c197e519,1.0,1.0,1.0
270805,9ec11cbd2e4c3d910650bcdfe36a4bc7,1.0,1.0,1.0
270818,d527427572fc4f265979207969f3d9f1,1.0,2.0,1.0
271051,846aa4c0f12f4e28e4efd253a7bb91c0,1.0,1.0,1.0
271142,28893b4d8446e2343a2b8790b6126bdd,1.0,1.0,1.0
271185,f4a702f2f88f4135bd1a22b00fffd6ff,1.0,1.0,1.0
271198,844cd7f03a6841a52cef9fc4b27d96d6,2.0,4.0,3.0
271587,347d60e2773f926141ce46f3ed2940ba,2.0,2.0,2.0
271662,58f85bd83e30fe2c50e44f5f31a55cba,1.0,1.0,1.0
271736,7bf84b963f23854696e20702a5c41251,1.0,1.0,1.0
271866,5b68f782d21007c9a91dd53dba9c55ea,1.0,1.0,1.0
272497,abb50dc54106fdccea4ece946e4d167d,1.0,1.0,1.0
272587,53e9b51ca4b69f39ea34903c1edd9573,3.0,3.0,3.0
273138,1f81b4d54ebb010686a0215685c9a6e5,1.0,1.0,1.0
273250,9ed3dafe240ab99c94949a334a258484,1.0,1.0,2.0
273359,a618ae5f706fc0a5c505469cc5b46cdc,1.0,2.0,1.0
273389,15466961aed70470566411444bbc331c,1.0,2.0,1.0
273406,903c690e31614d025c470b0fc8dfe1e4,1.0,1.0,1.0
273425,dbcdee644422bb8466ccccf6aa97702b,1.0,1.0,1.0
273463,aca2da8b53bbb1125d3108d8fd0ee281,1.0,1.0,1.0
275848,8e323e268bdd1f9b8d22538b82bdafdc,1.0,1.0,1.0
276098,a4c7fbbbdc567cfec93831e7e56e75b6,1.0,1.0,1.0
276122,692fb99c2f036fd2f4744c6c01884aca,1.0,1.0,1.0
276148,516a4abe2876bb2259d248ef50c549df,1.0,1.0,1.0
276239,66f6ecadabb48e4542b339bc06cbb536,1.0,2.0,1.0
276518,b280c12c3fe61a52b798232c0c8b5adf,1.0,1.0,1.0
276579,bce8e052346fe6cdabad75f16f5fb477,1.0,2.0,1.0
276585,1d2d276ddffefc2b80cd9c9fdf17194f,1.0,1.0,1.0
276672,24ff56116c9400bb2f1b3e9e86c94217,1.0,1.0,1.0
276788,299382c42f41b9bb6e1fddd7545694dd,1.0,1.0,2.0
276943,21d7bce85edd76fc21255c340a78f085,2.0,1.0,1.0
276957,e1c5c29ca06d0d22577af0f090a638c0,1.0,3.0,2.0
277076,4ac74188244820225e905a3cf93a83f5,5.0,7.0,8.0
277298,f8b9c555d072e470478df5c9e2678847,1.0,1.0,1.0
277345,d8df032e684b9ec1a6961bfc666d4d76,1.0,1.0,1.0
277351,7ae13cf38997dd5f8d249be7060e8dd4,1.0,1.0,1.0
277352,bec66cdfc87b956c39dc1930d6bcdeaa,2.0,2.0,1.0
277435,58f40d93774188bf3c374dac4d5b09bc,1.0,1.0,1.0
278053,39442535ee18676a826ef92324bc14eb,2.0,3.0,3.0
279340,c518c35f605a5db6292b1fd579bc6691,1.0,1.0,1.0
279352,33e4e4140c3ed7f5575e9244fc85f48b,1.0,1.0,1.0
279361,7d44d4e36482f116fb440307f85d6f68,1.0,1.0,1.0
279460,b645f15e53bdceaf0fc5090bad19caf4,1.0,1.0,1.0
279542,ce18f8b7b1560102de8eafbc14e9e246,1.0,1.0,1.0
279574,6f341013ef773b31c28cce06329192b2,1.0,2.0,1.0
279780,8191d842b193c13db35108ac7a10287e,1.0,1.0,1.0
280039,fcfb23bf0c4580467a144247b70fc40b,2.0,1.0,1.0
280053,f75df297d9c68f213ad9bfddcdd0e2ea,1.0,2.0,1.0
280235,d7e08b61a5a9e2d96652a4a0a4b024f5,1.0,1.0,1.0
280289,1ecef028758d37aedf916fac737d6ae6,1.0,1.0,1.0
280369,ef1e8c0a80cb75c176810bca0e8c35e3,1.0,2.0,1.0
280657,22698f18f42387a81124373a884ce66c,1.0,1.0,1.0
280704,7a97992ae5ad0410ed1007c75935cf34,1.0,2.0,1.0
280977,4108a8975aa30b67dafb3c596f767139,1.0,1.0,1.0
280992,075bcbef75bea393017c9bdb884bcb15,1.0,1.0,1.0
281548,dc0017eb990243ca9a706416487c80b4,1.0,1.0,1.0
281684,f4095eff9fcd58caedb39afa5a6c254d,1.0,3.0,2.0
281768,cff0e824874ea58ce3bf9bce2ced4a8f,1.0,1.0,1.0
281780,60d2ee27becb1f2f0280b38c7d0df693,1.0,1.0,1.0
282292,7d288d98bd4b5fc61ebb65a15b7c6478,1.0,1.0,1.0
282409,ad746e71cd904a848dc5acd628f86b1b,1.0,1.0,1.0
282429,baae76f35abed71807f78ef03f693670,1.0,1.0,1.0
282465,721b8fb494e8392c4ba17749f0dee8a3,1.0,1.0,1.0
282530,e8b719cc6258a487621e9a4b7a23a3fe,1.0,1.0,2.0
282612,2bc34bb4aaf1eb3c2a9a38976e261fc0,1.0,1.0,1.0
283026,a121cb0482771db14b52c602d882b545,1.0,1.0,1.0
283051,3b72e9c8be4a63c8e46063b71cb05afc,1.0,1.0,1.0
283094,8ece96c79bea5974b045d53431228965,1.0,1.0,1.0
284398,cb8f61028dd6754625aa68dd80d3a526,1.0,1.0,2.0
284600,b45f08b36e9abdda45f99d5e62607bb2,1.0,1.0,1.0
284649,66b340f2ced7094e4b28026bc978a6d5,1.0,1.0,1.0
284808,f1e6fcc1f0154c70400ce8b1cf310f1e,1.0,1.0,1.0
284811,a910340832bc1c949f90a2bc5750d4a8,1.0,1.0,1.0
284994,046650a7379911c168408b595681f62e,1.0,1.0,1.0
285074,697bd722ef1dad5967acc179cd0383ba,1.0,1.0,3.0
285701,adbdbc636af50984c619b5238e795c5d,1.0,1.0,1.0
285887,b53c54c439ba68d941830eac36b821f3,1.0,1.0,1.0
287034,f4b67d4279ac87ab13b2b425bd223240,1.0,2.0,1.0
287069,c1f340ef206b9aea0e502118abc5485d,1.0,1.0,1.0
287498,8935fe4947ae3686702768711c90a596,1.0,1.0,1.0
287554,f5bef9f26f9cbd8c3296834107b759f3,2.0,2.0,2.0
287626,9babcae39a98e57748e5e8b8b22687d4,1.0,1.0,1.0
287677,a966f113332adbbbfad2407191ccc706,1.0,2.0,1.0
287743,514cd4a524cd1bdf873b8555014d56be,1.0,1.0,1.0
287822,12403272627e4d76afa85ce0c508b3b8,1.0,1.0,1.0
288511,e90424bc8507dfe7194754faa71dc517,1.0,1.0,1.0
288547,49ccc38321e3dfae6bf5b6b167a1396b,1.0,2.0,1.0
289086,495cbb6a6907fb51a0e148b790f8bc9a,1.0,1.0,1.0
289130,bea43e6ecaf59e2859adccbaa3663b33,1.0,1.0,1.0
289358,02b3a834dde78a8b2ab5e55c6036a08d,1.0,2.0,1.0
289365,65d4ecf79b0998db699138549a3595c8,1.0,1.0,1.0
289410,c9d2732708d3d32e6bab37086759f7d3,1.0,1.0,1.0
289437,aee12f3eb0cae884ae6c470968357f0f,1.0,1.0,1.0
289520,f83a166b4f61d969aa337342d410cc6b,1.0,1.0,1.0
289522,494d62e2cb61b1821eaf03d345fa0f0c,1.0,1.0,1.0
289529,9f6bd04258a94b5b5bef238df8c1040c,1.0,1.0,1.0
289839,bbb45b7eb066b549e658b1e5007c1478,1.0,1.0,1.0
289929,bdf895c6b9e9d6ab5a36b7b10d0578f6,1.0,1.0,1.0
289953,23316968cf27ff3d1fdb51cf149bdaca,1.0,1.0,1.0
293856,f79b59651b282d4867d65464d9730a69,1.0,1.0,1.0
293979,cb21505b509115a1bf49f32b6806b513,3.0,2.0,3.0
295124,81c63d688957a9c1025f8b09428030cd,1.0,1.0,1.0
295360,207b722021f32a6f420e44a7c6663866,1.0,1.0,1.0
295433,cb39af8ddab7ba80f3df87b37982e36f,1.0,1.0,2.0
295860,27a09d80b99cee210efad81206df402d,1.0,1.0,1.0
295905,591cd5762a32571798d37b1d8266f367,1.0,1.0,2.0
295930,0b62c6cec5717b50c38350803db6d26a,1.0,1.0,1.0
295951,999f24451eb06735da3c3df56123e2c4,1.0,1.0,1.0
296023,be3a479ac3ac169d44eb5f78ea333bc4,1.0,1.0,1.0
296057,0237883ede084f3611d99ac8f7165f21,1.0,1.0,1.0
296088,3571bcadbc7680700d3c46d0b40187dd,1.0,1.0,1.0
296109,d3c353140e7f8b0547767242c06745ad,1.0,1.0,1.0
296159,96ced3d4b66ddeb9e5a39c49090c04b1,3.0,3.0,4.0
296267,9bb58459fe87a1c652069bc0e32e7e75,1.0,2.0,1.0
296339,aa431720e77a6045c3d053270b3151af,1.0,1.0,1.0
296513,11c702d26134420bfc88e5f63eac1cb0,1.0,1.0,1.0
296554,68dcc22c8fdb51a603b4845e719486a5,1.0,2.0,1.0
296621,12cf6c925c761302590ae7a860a11c72,1.0,1.0,1.0
296961,fe533e79a257ec7fdba296ed947db630,1.0,1.0,1.0
296987,6e9396baefc3cc2dc29b0f21cfddc46d,1.0,2.0,1.0
296993,d03e0df15118e15e511d638bb7e5fbf1,1.0,1.0,1.0
297290,5be549857629cc22315cb9897b94d56c,1.0,2.0,2.0
297309,2f7f85e8df200dc18bed32d2b01d6437,3.0,4.0,3.0
297414,637fe2513c5e56a8b46bd4935d470d83,1.0,2.0,1.0
297447,6dd549616d8c8b4bc378da3c03616107,1.0,1.0,1.0
297700,fd6c736f4da7c8a0386353045d9a4db5,1.0,2.0,2.0
297741,f7f71cbc5bd5c359e1377e5d61609615,1.0,1.0,1.0
297767,ffc48e0b5509445aac0de844e0123edb,1.0,1.0,1.0
297777,93d8422293928f00225726d563451c03,1.0,1.0,1.0
298098,a3565eee771a4b1f41f44b50cf365fe9,1.0,1.0,1.0
298165,d87c8a2efff38ef9c2c78d2c538d9d21,1.0,1.0,1.0
298170,5a6c946022a5c5ef35b2e05ed40e8247,1.0,1.0,1.0
298205,96be8a4e7c176a0ce5c8d3661de564a4,1.0,3.0,1.0
298260,62fee4314acfd49a597bf1d9f138cfbe,1.0,1.0,1.0
298375,b99899bd7657837aabc10e3f15198e8b,1.0,1.0,1.0
299134,5cc7e3a400f2ed4a567316803ef4bb86,1.0,1.0,1.0
299191,d64b48641758687fa77565d913bc4fd8,1.0,1.0,1.0
299384,556d86c2486f1b295115e7cc678bec9e,1.0,1.0,1.0
299403,3085a51b88d198ed5638b360916e79fb,1.0,1.0,1.0
299485,76aed77fc4f97379dc5c610406437c4d,1.0,1.0,1.0
299492,bbb57411e4621fb3a4f50da46bacc9bf,1.0,1.0,1.0
299572,978d3d4847d71e0af23773ee8aa044bf,1.0,1.0,2.0
299599,8c98e3d97de07c51bbb2c922f12b524b,1.0,1.0,1.0
300409,76c407ef2ec3dca4f2a04c1c8d8c139a,1.0,1.0,2.0
300445,04d999961a21fe63f100a9979bc07590,1.0,1.0,1.0
300533,4f773eeb7ad100ede7aaf4a852447258,1.0,2.0,2.0
300536,995aeefb048078ad8a931e7b2139d92f,1.0,1.0,1.0
300623,41a7c8a131caa9c8cc8773d8d2f8ac0a,1.0,2.0,1.0
300702,39673b81ecc3508fc6243a102c8b1b40,1.0,1.0,1.0
300712,547d2c79bb603781d021982bd7496b33,1.0,1.0,1.0
301029,5d470975b559a806bca01074cfe0466a,1.0,1.0,1.0
301059,3b10dd5ede01d70c2ba3ba7c39c76fbd,1.0,1.0,1.0
301115,c0ebe08a59f5cd72d37b979b7eb6ad88,1.0,1.0,1.0
301448,76187f191678c7f3e8c77f4fa2ef3477,1.0,2.0,1.0
301555,1a0800aa2afe2485afb6203097195a90,1.0,1.0,1.0
301625,332be4657f484825747adf7536fe0d48,1.0,1.0,1.0
302385,e25ffe548deeebea68efd2e451f2157a,1.0,2.0,1.0
302616,a94ae0f05e6425140045fcb9d7dd2dd1,4.0,4.0,5.0
302646,031f12fb15639c43f39906a7e54d9c8e,1.0,2.0,2.0
302691,bffdaf39b312bd6e40aa2ea0c152db97,1.0,1.0,1.0
302951,1675577106a6ffa0349a8f963118fcb8,1.0,1.0,1.0
302958,4a0c9585a1876409d9be0fbd8167dc2c,1.0,1.0,1.0
302980,7655a5804f5d5af9642cc62f3e762f7f,1.0,1.0,1.0
303058,f991cd0ef87155bb5671d8514e59668b,1.0,1.0,1.0
303110,53782d5f8c8dca3af20a43db8410f168,1.0,1.0,1.0
303142,25128d52c7b47514d13f3e4224d32fe2,1.0,1.0,1.0
303145,afad664fdf7ad475b7c75a0c9d64a9cb,1.0,1.0,1.0
303201,9e2fab4ff0d0766d219e2f4470c77cda,1.0,2.0,2.0
303241,bda3e2b944240813e325ddccc13b1a68,1.0,3.0,2.0
303447,651786bbc47b77df5de8bd2caa25e197,1.0,1.0,1.0
303590,d4d4a53801c692d715d5df838182369d,1.0,2.0,2.0
303613,369f2e4ea7d9f623f8becf405372e366,1.0,1.0,2.0
303705,f8f7a3de6a2c7a81f5cfdb014d118aed,1.0,1.0,1.0
304039,c53c5685370af7f4450ef01e2e028f24,1.0,1.0,1.0
304259,aab624ea8a6079e67fc4f6704f0c1d3e,1.0,2.0,1.0
304348,f7e7b56e2999f040480a408049d14214,1.0,2.0,1.0
304405,79a09388672e91889488d725a903f71e,1.0,1.0,1.0
304409,23c8f0194bec391a4e3cc6bbe20e9066,1.0,1.0,1.0
304414,55480e69e4cead726694bc1ceb28e764,1.0,2.0,1.0
304490,e65473c380e04c3fca0c2dbce2312409,1.0,1.0,1.0
304635,843798eb4620c5edd19c2fb00320a188,1.0,1.0,1.0
304638,c1d5565d395726a5041c87725bddd303,1.0,1.0,1.0
304695,b8479e80dd6f241bafc6309f3a4e860a,1.0,1.0,1.0
304701,b61fdff90af6e5bdd71d5093790830c6,1.0,1.0,1.0
304718,19c652f4f8d790a3924d68c3a40f9e2d,1.0,1.0,1.0
304760,a18934e3a8fbd6145536a95163bc0039,1.0,1.0,1.0
304911,38e76949ecf266be1c170c0e2dc3f5ed,1.0,1.0,1.0
305291,4471e1d03716f362a2d6cdffb7db35e0,1.0,1.0,1.0
305406,349e93533ffebaf375fe324a56f05545,1.0,2.0,1.0
305425,c51bf74382ba376af7accc040c177794,1.0,1.0,1.0
305488,a7707a2d76171e30a46e9ebc5fe40ac6,1.0,1.0,1.0
305518,a4694054f57f30d698e477a6455246c2,1.0,1.0,1.0
305551,f247aa9fab806bed25e61873cb96e776,1.0,1.0,1.0
305991,165defaae1b77b708b95271c3a7241ae,1.0,1.0,1.0
306127,fcd7333964a54fb027ca18bb2f859513,2.0,1.0,1.0
306692,b981487384f8d2adde02711ff6325c0f,1.0,2.0,2.0
307421,c11ae6677e9f4a04aeabdcc8bafe86ad,3.0,2.0,1.0
307708,7817dcbab162cb34b43caf60913ebbdd,1.0,1.0,1.0
308127,e91b03c7fc8ae19e0702d056a9c963ca,1.0,1.0,1.0
